"order_item_id";"order_id";"product_id";"quantity";"discount"
129093;43222;42;4;0.1
129094;43222;171;1;0.1
129095;43222;281;2;0.1
129096;43223;326;3;0.0
129097;43223;24;3;0.1
129098;43223;123;3;0.05
129099;43224;217;3;0.05
129100;43224;368;4;0.1
129101;43224;76;4;0.0
129102;43224;226;1;0.15
129103;43225;265;1;0.1
129104;43225;175;1;0.1
129105;43226;219;4;0.05
129106;43226;306;2;0.0
129107;43226;189;1;0.1
129108;43226;339;2;0.1
129109;43226;182;4;0.1
129110;43227;408;2;0.15
129111;43227;225;3;0.05
129112;43227;199;2;0.05
129113;43227;20;2;0.1
129114;43228;396;1;0.05
129115;43229;362;2;0.1
129116;43229;88;1;0.0
129117;43229;7;2;0.05
129118;43229;205;3;0.05
129119;43230;346;4;0.15
129120;43230;225;3;0.0
129121;43230;278;4;0.15
129122;43230;433;1;0.1
129123;43230;250;4;0.05
129124;43231;136;3;0.15
129125;43231;275;4;0.15
129126;43232;182;2;0.15
129127;43232;360;2;0.1
129128;43232;108;2;0.1
129129;43232;402;2;0.0
129130;43232;266;3;0.15
129131;43233;39;4;0.15
129132;43234;459;2;0.0
129133;43234;38;4;0.05
129134;43234;116;4;0.1
129135;43235;329;4;0.15
129136;43236;459;1;0.1
129137;43236;378;4;0.0
129138;43236;117;4;0.1
129139;43237;472;3;0.0
129140;43237;324;2;0.05
129141;43237;363;2;0.05
129142;43238;228;2;0.0
129143;43238;219;2;0.0
129144;43238;174;1;0.1
129145;43239;34;3;0.1
129146;43239;245;1;0.05
129147;43240;197;1;0.0
129148;43240;375;4;0.05
129149;43240;426;3;0.15
129150;43240;365;3;0.15
129151;43241;467;3;0.0
129152;43241;107;2;0.05
129153;43241;290;2;0.15
129154;43241;383;1;0.0
129155;43241;362;2;0.0
129156;43242;224;4;0.0
129157;43242;305;1;0.05
129158;43242;76;3;0.0
129159;43242;171;2;0.0
129160;43243;75;3;0.15
129161;43243;104;4;0.15
129162;43244;277;2;0.0
129163;43244;69;1;0.15
129164;43244;405;2;0.0
129165;43245;134;3;0.0
129166;43245;129;3;0.05
129167;43245;364;1;0.15
129168;43245;351;3;0.05
129169;43246;411;1;0.0
129170;43246;350;3;0.0
129171;43246;87;3;0.05
129172;43247;273;2;0.05
129173;43247;193;2;0.05
129174;43248;200;4;0.05
129175;43249;418;1;0.15
129176;43249;284;4;0.15
129177;43249;173;2;0.15
129178;43249;333;2;0.05
129179;43249;150;4;0.0
129180;43250;377;1;0.05
129181;43250;456;4;0.15
129182;43250;51;3;0.0
129183;43250;383;3;0.1
129184;43251;285;1;0.05
129185;43251;459;1;0.1
129186;43251;379;4;0.05
129187;43251;111;2;0.05
129188;43251;121;1;0.05
129189;43252;393;1;0.05
129190;43252;160;2;0.15
129191;43252;427;3;0.1
129192;43252;103;3;0.15
129193;43252;123;2;0.15
129194;43253;243;2;0.0
129195;43253;163;4;0.0
129196;43253;105;3;0.15
129197;43253;230;2;0.0
129198;43254;197;3;0.05
129199;43254;391;3;0.1
129200;43254;108;1;0.0
129201;43254;68;4;0.0
129202;43254;400;3;0.05
129203;43255;477;1;0.15
129204;43256;23;1;0.1
129205;43257;313;3;0.05
129206;43257;67;3;0.15
129207;43258;141;1;0.1
129208;43258;123;1;0.0
129209;43258;160;1;0.15
129210;43258;256;4;0.15
129211;43259;90;4;0.1
129212;43259;389;1;0.15
129213;43259;329;4;0.05
129214;43260;307;1;0.1
129215;43261;392;3;0.05
129216;43261;365;2;0.0
129217;43261;117;4;0.1
129218;43262;380;2;0.1
129219;43262;325;2;0.0
129220;43263;373;3;0.15
129221;43263;362;3;0.05
129222;43263;356;1;0.05
129223;43263;40;2;0.05
129224;43264;217;2;0.15
129225;43264;113;3;0.0
129226;43264;16;2;0.15
129227;43264;359;3;0.05
129228;43265;69;4;0.05
129229;43265;314;2;0.15
129230;43265;496;1;0.15
129231;43266;164;4;0.1
129232;43267;5;1;0.0
129233;43267;33;3;0.15
129234;43267;262;3;0.15
129235;43267;421;3;0.1
129236;43267;38;2;0.0
129237;43268;458;3;0.1
129238;43268;199;3;0.15
129239;43268;108;2;0.0
129240;43268;482;3;0.05
129241;43268;113;1;0.05
129242;43269;134;1;0.05
129243;43269;485;3;0.15
129244;43269;370;1;0.15
129245;43269;287;4;0.1
129246;43270;261;2;0.1
129247;43270;165;4;0.05
129248;43270;97;2;0.1
129249;43271;19;2;0.0
129250;43271;287;4;0.0
129251;43271;500;3;0.05
129252;43272;103;4;0.15
129253;43272;310;2;0.0
129254;43272;250;1;0.1
129255;43273;250;1;0.15
129256;43273;429;1;0.1
129257;43273;270;4;0.05
129258;43273;285;2;0.05
129259;43274;106;1;0.1
129260;43274;223;2;0.05
129261;43274;299;1;0.15
129262;43275;249;2;0.15
129263;43276;289;3;0.0
129264;43276;95;3;0.05
129265;43277;126;3;0.1
129266;43277;389;2;0.05
129267;43277;360;2;0.0
129268;43277;260;1;0.1
129269;43277;418;4;0.15
129270;43278;28;4;0.05
129271;43278;113;3;0.0
129272;43279;433;3;0.05
129273;43279;439;3;0.0
129274;43279;456;3;0.1
129275;43279;271;4;0.15
129276;43280;237;4;0.1
129277;43280;343;2;0.05
129278;43280;39;2;0.1
129279;43280;256;2;0.05
129280;43280;138;1;0.1
129281;43281;277;4;0.1
129282;43281;170;3;0.0
129283;43281;338;1;0.15
129284;43281;98;4;0.0
129285;43281;295;2;0.0
129286;43282;492;2;0.1
129287;43282;423;2;0.1
129288;43283;132;2;0.1
129289;43284;436;2;0.1
129290;43284;344;3;0.15
129291;43284;152;4;0.1
129292;43284;149;1;0.05
129293;43284;111;1;0.1
129294;43285;263;3;0.15
129295;43285;317;4;0.15
129296;43285;419;2;0.1
129297;43286;220;1;0.05
129298;43286;126;2;0.1
129299;43286;490;3;0.0
129300;43286;140;2;0.1
129301;43287;72;2;0.0
129302;43287;497;2;0.1
129303;43288;106;3;0.1
129304;43288;22;4;0.15
129305;43288;340;4;0.0
129306;43288;334;1;0.05
129307;43288;285;2;0.1
129308;43289;421;1;0.05
129309;43289;93;1;0.15
129310;43289;491;2;0.0
129311;43289;307;4;0.1
129312;43289;370;4;0.15
129313;43290;499;3;0.15
129314;43291;354;3;0.1
129315;43291;165;1;0.15
129316;43291;486;2;0.05
129317;43291;132;4;0.15
129318;43292;417;2;0.0
129319;43293;32;3;0.1
129320;43293;132;3;0.1
129321;43293;69;4;0.15
129322;43294;369;4;0.1
129323;43294;19;3;0.0
129324;43294;283;1;0.15
129325;43294;287;4;0.05
129326;43295;52;1;0.05
129327;43296;388;3;0.0
129328;43297;311;2;0.1
129329;43297;166;4;0.0
129330;43297;153;2;0.1
129331;43298;26;3;0.15
129332;43298;27;1;0.1
129333;43298;449;3;0.1
129334;43298;123;1;0.05
129335;43298;195;3;0.0
129336;43299;369;4;0.0
129337;43299;478;1;0.0
129338;43299;456;3;0.1
129339;43300;297;1;0.0
129340;43301;52;2;0.15
129341;43301;241;1;0.1
129342;43301;175;1;0.0
129343;43302;109;2;0.1
129344;43303;364;4;0.15
129345;43303;369;3;0.05
129346;43303;51;4;0.15
129347;43304;302;2;0.15
129348;43304;129;3;0.0
129349;43304;155;2;0.1
129350;43304;109;3;0.15
129351;43304;63;1;0.05
129352;43305;464;3;0.1
129353;43305;204;4;0.0
129354;43306;212;2;0.1
129355;43306;347;3;0.05
129356;43306;394;3;0.0
129357;43307;157;2;0.15
129358;43308;494;1;0.0
129359;43308;252;3;0.1
129360;43308;309;2;0.15
129361;43309;156;2;0.1
129362;43309;79;1;0.05
129363;43310;430;3;0.15
129364;43310;8;3;0.0
129365;43310;481;3;0.05
129366;43311;374;1;0.15
129367;43311;424;4;0.05
129368;43312;320;4;0.15
129369;43312;472;4;0.1
129370;43312;295;3;0.1
129371;43313;120;1;0.15
129372;43313;355;2;0.1
129373;43313;78;4;0.05
129374;43313;168;4;0.15
129375;43314;211;3;0.0
129376;43314;83;4;0.1
129377;43315;329;3;0.05
129378;43315;293;1;0.15
129379;43315;389;4;0.0
129380;43315;15;1;0.15
129381;43316;407;1;0.1
129382;43316;243;4;0.1
129383;43317;186;2;0.05
129384;43317;231;3;0.05
129385;43317;159;3;0.15
129386;43317;204;2;0.0
129387;43317;228;4;0.05
129388;43318;240;1;0.05
129389;43318;377;4;0.15
129390;43319;155;2;0.05
129391;43319;414;1;0.15
129392;43320;35;1;0.1
129393;43320;177;2;0.15
129394;43320;90;4;0.05
129395;43320;249;4;0.0
129396;43321;155;4;0.0
129397;43321;51;2;0.05
129398;43321;253;1;0.05
129399;43322;20;2;0.05
129400;43323;112;4;0.0
129401;43323;250;2;0.0
129402;43324;29;3;0.15
129403;43324;393;2;0.05
129404;43324;206;4;0.1
129405;43325;13;3;0.0
129406;43325;416;2;0.15
129407;43325;478;2;0.1
129408;43326;139;1;0.15
129409;43326;79;2;0.15
129410;43327;137;1;0.1
129411;43328;12;1;0.15
129412;43328;184;2;0.15
129413;43328;484;3;0.15
129414;43328;82;2;0.1
129415;43329;57;2;0.1
129416;43329;370;3;0.05
129417;43329;432;4;0.05
129418;43329;75;2;0.0
129419;43329;41;1;0.15
129420;43330;117;2;0.1
129421;43330;339;1;0.1
129422;43331;461;2;0.0
129423;43331;340;3;0.1
129424;43331;460;1;0.05
129425;43331;259;3;0.15
129426;43331;172;2;0.0
129427;43332;257;3;0.1
129428;43332;466;3;0.1
129429;43332;130;3;0.1
129430;43332;181;1;0.0
129431;43332;273;1;0.1
129432;43333;143;3;0.15
129433;43333;185;2;0.0
129434;43333;441;3;0.05
129435;43334;151;3;0.15
129436;43334;420;1;0.05
129437;43334;193;4;0.0
129438;43334;134;4;0.05
129439;43335;52;1;0.0
129440;43335;310;2;0.05
129441;43336;273;4;0.15
129442;43336;149;1;0.1
129443;43336;184;2;0.0
129444;43336;203;3;0.1
129445;43336;342;2;0.0
129446;43337;21;3;0.05
129447;43337;108;3;0.1
129448;43338;140;4;0.15
129449;43338;47;4;0.1
129450;43339;280;2;0.05
129451;43339;342;2;0.1
129452;43339;241;1;0.1
129453;43339;278;3;0.1
129454;43340;446;4;0.15
129455;43340;24;1;0.15
129456;43340;91;1;0.1
129457;43341;490;3;0.05
129458;43341;409;3;0.05
129459;43341;299;4;0.05
129460;43342;377;4;0.05
129461;43342;424;4;0.0
129462;43342;265;2;0.1
129463;43343;483;1;0.0
129464;43344;367;4;0.05
129465;43344;479;3;0.0
129466;43344;389;3;0.15
129467;43344;74;2;0.1
129468;43344;60;4;0.0
129469;43345;340;2;0.0
129470;43345;309;4;0.15
129471;43346;195;3;0.1
129472;43347;91;1;0.1
129473;43347;369;1;0.0
129474;43347;425;4;0.05
129475;43347;231;3;0.0
129476;43347;259;1;0.05
129477;43348;55;2;0.05
129478;43348;171;3;0.1
129479;43348;284;3;0.05
129480;43348;243;2;0.05
129481;43348;457;1;0.05
129482;43349;91;2;0.1
129483;43349;222;4;0.15
129484;43349;386;1;0.15
129485;43349;96;4;0.0
129486;43350;253;2;0.1
129487;43351;487;3;0.15
129488;43351;212;2;0.0
129489;43351;358;2;0.0
129490;43351;183;4;0.1
129491;43351;68;3;0.0
129492;43352;104;3;0.0
129493;43352;431;2;0.15
129494;43352;481;1;0.05
129495;43352;321;3;0.15
129496;43353;336;4;0.1
129497;43353;1;3;0.05
129498;43353;74;1;0.0
129499;43354;100;4;0.15
129500;43354;309;4;0.1
129501;43354;143;3;0.1
129502;43354;255;2;0.15
129503;43355;175;2;0.1
129504;43356;171;4;0.0
129505;43356;128;3;0.1
129506;43357;342;2;0.1
129507;43357;336;1;0.1
129508;43358;85;3;0.15
129509;43358;488;1;0.05
129510;43358;279;1;0.15
129511;43358;51;1;0.0
129512;43358;21;3;0.1
129513;43359;149;4;0.05
129514;43360;401;4;0.1
129515;43360;115;1;0.05
129516;43360;383;4;0.1
129517;43361;109;2;0.1
129518;43361;406;3;0.15
129519;43361;132;2;0.1
129520;43361;32;2;0.15
129521;43361;140;2;0.1
129522;43362;30;2;0.15
129523;43362;365;2;0.1
129524;43363;215;1;0.05
129525;43363;375;2;0.0
129526;43363;9;1;0.0
129527;43363;77;4;0.05
129528;43363;359;2;0.0
129529;43364;500;4;0.05
129530;43364;198;4;0.0
129531;43364;462;1;0.0
129532;43365;176;1;0.05
129533;43365;225;3;0.1
129534;43365;437;2;0.1
129535;43365;248;1;0.1
129536;43365;69;3;0.1
129537;43366;435;1;0.15
129538;43366;303;4;0.1
129539;43366;81;3;0.1
129540;43366;128;4;0.15
129541;43366;346;1;0.15
129542;43367;260;4;0.1
129543;43367;84;4;0.15
129544;43367;184;3;0.05
129545;43367;331;2;0.0
129546;43368;386;3;0.1
129547;43368;409;2;0.15
129548;43368;47;1;0.05
129549;43368;92;1;0.0
129550;43368;200;4;0.15
129551;43369;360;1;0.1
129552;43369;101;3;0.05
129553;43369;82;4;0.0
129554;43370;206;4;0.0
129555;43370;399;3;0.05
129556;43371;8;1;0.05
129557;43372;204;2;0.0
129558;43372;168;4;0.05
129559;43372;105;4;0.0
129560;43372;85;4;0.15
129561;43372;117;3;0.05
129562;43373;470;2;0.1
129563;43373;350;3;0.15
129564;43373;348;4;0.05
129565;43374;457;2;0.1
129566;43374;440;2;0.05
129567;43374;334;1;0.0
129568;43374;153;2;0.1
129569;43375;187;1;0.15
129570;43375;346;4;0.0
129571;43375;219;2;0.1
129572;43375;380;1;0.15
129573;43375;394;4;0.0
129574;43376;41;4;0.0
129575;43376;464;3;0.05
129576;43376;10;3;0.15
129577;43376;263;3;0.15
129578;43377;169;1;0.05
129579;43377;411;4;0.15
129580;43377;358;2;0.0
129581;43377;484;1;0.1
129582;43378;383;3;0.0
129583;43378;107;3;0.15
129584;43378;54;3;0.05
129585;43379;379;1;0.1
129586;43380;76;3;0.0
129587;43380;423;1;0.15
129588;43380;234;1;0.05
129589;43381;352;2;0.15
129590;43381;58;1;0.15
129591;43382;37;1;0.0
129592;43382;363;1;0.1
129593;43382;463;2;0.05
129594;43382;49;4;0.0
129595;43382;96;4;0.05
129596;43383;489;2;0.1
129597;43383;213;3;0.1
129598;43383;495;1;0.15
129599;43384;187;4;0.0
129600;43384;119;2;0.05
129601;43385;500;2;0.0
129602;43385;25;1;0.0
129603;43385;271;3;0.0
129604;43385;150;3;0.1
129605;43386;358;4;0.0
129606;43387;466;4;0.05
129607;43387;96;1;0.05
129608;43387;16;3;0.15
129609;43387;421;1;0.1
129610;43388;9;2;0.05
129611;43388;98;2;0.0
129612;43388;63;4;0.0
129613;43389;139;1;0.05
129614;43390;294;2;0.15
129615;43391;121;2;0.05
129616;43391;174;4;0.1
129617;43391;99;3;0.15
129618;43391;208;4;0.0
129619;43392;423;3;0.1
129620;43393;88;4;0.15
129621;43393;16;1;0.05
129622;43393;390;1;0.15
129623;43393;481;3;0.15
129624;43393;336;4;0.15
129625;43394;215;2;0.1
129626;43394;344;1;0.1
129627;43394;14;2;0.15
129628;43395;445;1;0.15
129629;43395;436;1;0.05
129630;43396;187;3;0.0
129631;43396;224;2;0.0
129632;43397;3;2;0.1
129633;43397;66;1;0.05
129634;43397;148;1;0.15
129635;43397;340;4;0.1
129636;43397;481;3;0.0
129637;43398;39;1;0.15
129638;43398;255;1;0.0
129639;43399;188;3;0.1
129640;43399;83;4;0.15
129641;43399;294;2;0.0
129642;43399;406;3;0.15
129643;43399;332;2;0.05
129644;43400;282;1;0.1
129645;43400;227;1;0.0
129646;43400;287;3;0.05
129647;43401;438;1;0.1
129648;43402;103;1;0.15
129649;43402;259;1;0.15
129650;43402;129;1;0.0
129651;43402;54;2;0.0
129652;43403;417;1;0.15
129653;43403;366;4;0.0
129654;43404;7;3;0.0
129655;43404;447;3;0.05
129656;43405;458;4;0.05
129657;43406;418;3;0.0
129658;43407;106;2;0.0
129659;43407;71;3;0.15
129660;43407;96;3;0.15
129661;43407;372;3;0.15
129662;43407;141;1;0.15
129663;43408;343;4;0.0
129664;43408;386;2;0.05
129665;43408;454;3;0.0
129666;43408;278;3;0.15
129667;43409;196;1;0.05
129668;43409;100;3;0.05
129669;43409;492;1;0.1
129670;43410;347;1;0.05
129671;43410;498;3;0.05
129672;43410;297;2;0.1
129673;43410;79;1;0.05
129674;43411;214;2;0.1
129675;43411;376;2;0.1
129676;43411;197;3;0.1
129677;43411;159;4;0.1
129678;43412;351;1;0.15
129679;43412;83;1;0.05
129680;43412;23;4;0.1
129681;43413;173;3;0.1
129682;43413;220;2;0.05
129683;43414;352;3;0.1
129684;43415;394;4;0.1
129685;43415;282;2;0.05
129686;43415;216;3;0.0
129687;43416;145;4;0.1
129688;43416;127;1;0.0
129689;43416;144;3;0.15
129690;43416;410;1;0.1
129691;43416;190;3;0.0
129692;43417;454;3;0.0
129693;43417;14;4;0.1
129694;43417;248;1;0.05
129695;43417;38;3;0.0
129696;43417;196;2;0.1
129697;43418;158;3;0.05
129698;43418;67;4;0.1
129699;43418;389;3;0.1
129700;43418;363;4;0.1
129701;43418;68;2;0.15
129702;43419;386;2;0.1
129703;43419;445;1;0.15
129704;43420;74;4;0.05
129705;43420;250;4;0.0
129706;43420;483;3;0.15
129707;43421;457;3;0.1
129708;43421;44;2;0.1
129709;43422;226;4;0.05
129710;43422;345;3;0.1
129711;43422;316;1;0.0
129712;43422;386;1;0.0
129713;43423;115;4;0.15
129714;43423;26;3;0.1
129715;43423;50;1;0.0
129716;43423;40;3;0.05
129717;43424;417;1;0.05
129718;43424;239;4;0.0
129719;43424;138;1;0.05
129720;43424;493;4;0.1
129721;43424;65;4;0.05
129722;43425;205;1;0.1
129723;43425;267;3;0.05
129724;43426;399;2;0.1
129725;43427;158;3;0.05
129726;43427;208;2;0.15
129727;43427;165;4;0.1
129728;43427;188;1;0.1
129729;43427;53;1;0.15
129730;43428;211;4;0.15
129731;43428;18;3;0.0
129732;43428;305;2;0.1
129733;43428;425;1;0.15
129734;43429;454;4;0.15
129735;43430;314;4;0.05
129736;43430;355;3;0.0
129737;43430;143;4;0.0
129738;43430;110;4;0.1
129739;43430;381;4;0.0
129740;43431;169;4;0.15
129741;43432;356;1;0.05
129742;43432;163;2;0.05
129743;43432;167;4;0.0
129744;43433;270;3;0.0
129745;43433;69;2;0.0
129746;43434;80;4;0.05
129747;43434;291;3;0.0
129748;43434;16;4;0.05
129749;43434;437;4;0.1
129750;43435;386;1;0.1
129751;43435;415;1;0.0
129752;43436;329;4;0.05
129753;43436;467;4;0.15
129754;43436;130;4;0.15
129755;43437;40;1;0.05
129756;43438;373;3;0.05
129757;43439;81;1;0.0
129758;43440;412;2;0.05
129759;43440;11;3;0.1
129760;43440;326;1;0.15
129761;43440;61;4;0.1
129762;43441;325;4;0.0
129763;43441;306;4;0.1
129764;43441;424;4;0.15
129765;43441;261;2;0.0
129766;43441;20;3;0.0
129767;43442;123;3;0.1
129768;43442;369;2;0.15
129769;43442;426;3;0.05
129770;43443;120;2;0.05
129771;43443;73;4;0.15
129772;43443;312;1;0.15
129773;43444;317;4;0.05
129774;43444;248;1;0.0
129775;43444;448;2;0.1
129776;43444;406;2;0.15
129777;43444;101;3;0.15
129778;43445;443;4;0.0
129779;43445;327;4;0.0
129780;43446;460;1;0.05
129781;43446;218;2;0.05
129782;43446;382;3;0.05
129783;43447;125;4;0.05
129784;43447;499;2;0.0
129785;43447;399;1;0.1
129786;43447;303;4;0.1
129787;43448;223;3;0.0
129788;43448;267;3;0.05
129789;43448;409;3;0.1
129790;43449;352;3;0.0
129791;43449;377;1;0.1
129792;43449;381;4;0.15
129793;43450;486;2;0.0
129794;43450;373;3;0.05
129795;43450;314;1;0.0
129796;43450;483;1;0.1
129797;43450;232;1;0.1
129798;43451;489;4;0.15
129799;43451;353;2;0.15
129800;43451;294;2;0.05
129801;43451;109;1;0.1
129802;43452;439;1;0.1
129803;43452;198;2;0.1
129804;43452;492;4;0.15
129805;43453;126;2;0.05
129806;43454;160;2;0.0
129807;43455;353;1;0.1
129808;43455;230;1;0.0
129809;43455;171;3;0.05
129810;43455;92;4;0.05
129811;43456;166;1;0.1
129812;43456;437;3;0.1
129813;43457;73;1;0.15
129814;43457;142;2;0.15
129815;43458;147;3;0.15
129816;43459;343;3;0.0
129817;43459;162;3;0.1
129818;43459;72;4;0.0
129819;43460;422;1;0.1
129820;43460;432;1;0.1
129821;43460;294;2;0.1
129822;43460;352;4;0.15
129823;43461;223;4;0.15
129824;43461;345;4;0.1
129825;43461;285;3;0.1
129826;43461;16;3;0.05
129827;43461;45;3;0.05
129828;43462;215;2;0.15
129829;43462;487;4;0.1
129830;43462;384;2;0.05
129831;43462;172;1;0.05
129832;43462;260;2;0.0
129833;43463;361;4;0.05
129834;43463;412;4;0.1
129835;43463;143;2;0.1
129836;43464;147;2;0.0
129837;43464;349;3;0.05
129838;43464;205;1;0.1
129839;43464;244;3;0.1
129840;43465;346;4;0.05
129841;43465;39;4;0.05
129842;43465;157;4;0.0
129843;43465;9;1;0.1
129844;43466;413;2;0.1
129845;43467;83;3;0.15
129846;43467;426;1;0.1
129847;43467;153;3;0.15
129848;43468;274;4;0.0
129849;43468;417;3;0.1
129850;43468;341;1;0.05
129851;43469;38;2;0.05
129852;43469;26;3;0.1
129853;43469;254;1;0.0
129854;43470;272;1;0.05
129855;43471;149;2;0.15
129856;43471;90;3;0.05
129857;43472;394;2;0.15
129858;43472;266;1;0.0
129859;43473;443;1;0.15
129860;43474;88;3;0.15
129861;43475;62;2;0.0
129862;43476;93;1;0.0
129863;43476;463;2;0.0
129864;43476;278;2;0.1
129865;43476;226;1;0.15
129866;43477;110;4;0.1
129867;43477;210;4;0.1
129868;43478;396;1;0.1
129869;43478;108;3;0.1
129870;43479;69;3;0.1
129871;43479;96;2;0.05
129872;43479;416;1;0.1
129873;43479;479;4;0.05
129874;43479;178;2;0.0
129875;43480;309;2;0.1
129876;43480;439;1;0.1
129877;43480;457;4;0.1
129878;43481;226;1;0.1
129879;43481;143;1;0.0
129880;43481;41;1;0.0
129881;43481;228;1;0.0
129882;43482;223;1;0.1
129883;43482;96;3;0.0
129884;43482;64;3;0.05
129885;43483;472;1;0.1
129886;43483;344;2;0.0
129887;43483;123;1;0.1
129888;43483;337;2;0.05
129889;43484;138;1;0.1
129890;43484;112;1;0.15
129891;43484;151;1;0.05
129892;43484;182;2;0.15
129893;43484;63;4;0.05
129894;43485;62;4;0.0
129895;43485;132;4;0.0
129896;43486;165;2;0.0
129897;43486;102;3;0.15
129898;43486;130;4;0.1
129899;43486;226;3;0.0
129900;43487;268;3;0.05
129901;43487;128;3;0.05
129902;43487;184;4;0.05
129903;43487;215;3;0.1
129904;43488;394;3;0.0
129905;43488;69;4;0.05
129906;43489;436;4;0.15
129907;43489;402;1;0.15
129908;43489;301;2;0.05
129909;43489;324;1;0.05
129910;43490;305;3;0.0
129911;43490;70;1;0.1
129912;43491;256;4;0.1
129913;43491;145;4;0.05
129914;43491;442;1;0.05
129915;43491;71;1;0.1
129916;43491;430;1;0.1
129917;43492;488;1;0.1
129918;43492;2;2;0.1
129919;43492;327;4;0.05
129920;43492;358;4;0.0
129921;43493;475;2;0.05
129922;43493;491;4;0.1
129923;43493;171;4;0.15
129924;43493;81;2;0.1
129925;43494;261;1;0.15
129926;43494;411;2;0.1
129927;43495;166;2;0.15
129928;43495;48;3;0.05
129929;43496;204;1;0.1
129930;43496;60;1;0.05
129931;43496;240;1;0.1
129932;43496;10;2;0.1
129933;43497;133;1;0.05
129934;43497;485;4;0.1
129935;43498;150;4;0.05
129936;43498;159;2;0.1
129937;43498;477;4;0.05
129938;43499;107;3;0.15
129939;43499;145;1;0.05
129940;43499;208;1;0.0
129941;43499;160;4;0.15
129942;43499;201;3;0.1
129943;43500;60;2;0.15
129944;43501;364;1;0.15
129945;43501;212;3;0.15
129946;43501;65;3;0.1
129947;43501;315;2;0.15
129948;43501;352;1;0.0
129949;43502;80;3;0.1
129950;43502;72;4;0.15
129951;43503;488;4;0.15
129952;43503;273;3;0.15
129953;43504;421;2;0.05
129954;43504;317;3;0.05
129955;43505;189;1;0.0
129956;43506;372;1;0.05
129957;43506;40;4;0.0
129958;43506;298;1;0.0
129959;43506;290;1;0.15
129960;43507;93;2;0.05
129961;43507;127;1;0.1
129962;43507;211;2;0.0
129963;43507;383;3;0.0
129964;43508;260;4;0.0
129965;43508;152;4;0.15
129966;43509;500;4;0.0
129967;43509;482;3;0.0
129968;43509;310;2;0.1
129969;43509;204;2;0.1
129970;43509;30;3;0.05
129971;43510;413;1;0.1
129972;43510;162;4;0.15
129973;43510;307;4;0.0
129974;43510;224;3;0.0
129975;43510;386;2;0.15
129976;43511;329;4;0.0
129977;43511;282;2;0.1
129978;43511;453;1;0.05
129979;43511;197;1;0.1
129980;43511;371;1;0.1
129981;43512;114;3;0.15
129982;43512;248;2;0.1
129983;43512;136;2;0.05
129984;43512;437;4;0.15
129985;43513;138;4;0.05
129986;43513;233;1;0.15
129987;43513;199;3;0.1
129988;43513;382;2;0.1
129989;43514;212;4;0.15
129990;43514;381;2;0.05
129991;43514;182;3;0.15
129992;43514;191;3;0.0
129993;43515;298;1;0.1
129994;43515;43;1;0.15
129995;43515;423;4;0.15
129996;43515;172;1;0.0
129997;43515;266;3;0.15
129998;43516;81;1;0.1
129999;43516;410;3;0.05
130000;43517;267;1;0.1
130001;43518;345;2;0.15
130002;43518;67;3;0.15
130003;43518;367;3;0.1
130004;43518;59;1;0.05
130005;43519;259;4;0.1
130006;43519;9;2;0.15
130007;43519;452;3;0.05
130008;43520;388;1;0.1
130009;43520;103;2;0.1
130010;43520;350;1;0.15
130011;43520;161;3;0.1
130012;43520;151;3;0.0
130013;43521;69;1;0.15
130014;43521;363;4;0.0
130015;43521;231;2;0.0
130016;43522;245;2;0.1
130017;43523;401;3;0.05
130018;43523;98;1;0.0
130019;43523;366;3;0.05
130020;43523;455;2;0.05
130021;43524;476;1;0.05
130022;43524;358;3;0.05
130023;43524;80;3;0.1
130024;43524;32;3;0.05
130025;43525;485;1;0.1
130026;43525;162;3;0.15
130027;43525;73;4;0.1
130028;43525;110;4;0.15
130029;43525;348;4;0.05
130030;43526;318;3;0.1
130031;43527;291;1;0.05
130032;43527;433;2;0.05
130033;43527;378;2;0.05
130034;43528;406;4;0.0
130035;43528;173;4;0.05
130036;43528;432;2;0.0
130037;43528;474;2;0.1
130038;43529;186;1;0.1
130039;43529;42;4;0.1
130040;43529;239;4;0.05
130041;43529;269;1;0.15
130042;43530;187;1;0.15
130043;43530;227;3;0.15
130044;43530;163;3;0.1
130045;43531;94;2;0.05
130046;43531;422;3;0.0
130047;43532;90;3;0.15
130048;43532;447;2;0.1
130049;43532;297;4;0.05
130050;43532;109;4;0.05
130051;43533;230;1;0.15
130052;43534;173;4;0.15
130053;43534;418;2;0.0
130054;43534;154;1;0.1
130055;43534;3;4;0.1
130056;43534;420;1;0.0
130057;43535;260;1;0.15
130058;43535;470;1;0.05
130059;43535;290;3;0.0
130060;43536;136;1;0.0
130061;43536;315;4;0.05
130062;43536;268;3;0.1
130063;43537;406;3;0.0
130064;43537;407;2;0.05
130065;43537;256;2;0.0
130066;43537;158;2;0.0
130067;43538;264;2;0.0
130068;43538;307;1;0.1
130069;43538;113;4;0.05
130070;43538;142;4;0.0
130071;43538;71;4;0.15
130072;43539;79;2;0.1
130073;43539;131;3;0.0
130074;43539;85;4;0.1
130075;43540;304;2;0.1
130076;43541;121;3;0.1
130077;43541;406;2;0.05
130078;43541;354;2;0.1
130079;43542;125;1;0.15
130080;43542;84;4;0.1
130081;43542;224;3;0.0
130082;43542;408;3;0.0
130083;43543;76;4;0.1
130084;43543;34;2;0.05
130085;43543;301;1;0.15
130086;43543;413;3;0.05
130087;43543;307;2;0.1
130088;43544;476;4;0.15
130089;43545;428;3;0.05
130090;43545;396;2;0.0
