"order_id";"order_date";"customer_id";"order_status";"payment_method"
44948;"2025-02-04";758;"Shipped";"Debit Card"
44949;"2024-10-25";6903;"Cancelled";"Debit Card"
44950;"2025-04-25";5537;"Shipped";"Debit Card"
44951;"2024-06-05";3479;"Shipped";"Cash"
44952;"2024-04-28";5573;"Shipped";"Credit Card"
44953;"2024-06-22";9423;"Shipped";"Cash"
44954;"2024-06-27";6070;"Returned";"Credit Card"
44955;"2023-10-01";5480;"Processing";"Credit Card"
44956;"2024-08-27";5126;"Cancelled";"Debit Card"
44957;"2023-10-28";5094;"Shipped";"Cash"
44958;"2023-12-29";5593;"Shipped";"Credit Card"
44959;"2024-04-23";83;"Shipped";"Cash"
44960;"2024-03-30";7967;"Shipped";"Cash"
44961;"2024-11-17";3763;"Processing";"Debit Card"
44962;"2024-01-06";1401;"Shipped";"Debit Card"
44963;"2025-03-04";659;"Shipped";"Cash"
44964;"2025-02-14";6246;"Shipped";"Debit Card"
44965;"2025-02-22";5151;"Cancelled";"Cash"
44966;"2025-03-15";1338;"Shipped";"PayPal"
44967;"2024-06-03";7141;"Shipped";"Cash"
44968;"2024-04-07";8886;"Shipped";"Credit Card"
44969;"2025-02-15";4328;"Shipped";"Cash"
44970;"2024-04-15";9337;"Cancelled";"Debit Card"
44971;"2024-02-13";3257;"Shipped";"Debit Card"
44972;"2024-03-06";864;"Shipped";"Credit Card"
44973;"2025-04-01";1250;"Returned";"Debit Card"
44974;"2025-01-09";9411;"Shipped";"Credit Card"
44975;"2024-10-02";4905;"Shipped";"Debit Card"
44976;"2024-09-19";9242;"Shipped";"Credit Card"
44977;"2025-06-08";7362;"Processing";"PayPal"
44978;"2023-12-07";2903;"Shipped";"PayPal"
44979;"2023-09-11";4807;"Shipped";"Debit Card"
44980;"2024-08-21";5384;"Shipped";"Debit Card"
44981;"2025-05-11";9687;"Cancelled";"Cash"
44982;"2023-06-25";2337;"Shipped";"Credit Card"
44983;"2023-08-22";368;"Shipped";"PayPal"
44984;"2023-10-29";412;"Shipped";"Cash"
44985;"2024-11-05";3094;"Processing";"Debit Card"
44986;"2024-06-02";8035;"Returned";"PayPal"
44987;"2024-06-21";354;"Shipped";"Credit Card"
44988;"2025-01-17";9758;"Shipped";"Cash"
44989;"2023-11-21";5679;"Shipped";"Cash"
44990;"2024-04-27";1339;"Shipped";"PayPal"
44991;"2025-03-12";4878;"Shipped";"Credit Card"
44992;"2023-07-07";329;"Processing";"Debit Card"
44993;"2024-07-05";9686;"Cancelled";"Credit Card"
44994;"2024-05-25";8156;"Shipped";"Credit Card"
44995;"2025-01-07";7017;"Shipped";"Debit Card"
44996;"2023-12-20";1487;"Cancelled";"PayPal"
44997;"2025-01-21";7608;"Shipped";"Cash"
44998;"2023-11-02";3736;"Shipped";"PayPal"
44999;"2024-03-06";738;"Shipped";"Debit Card"
45000;"2024-11-24";5368;"Shipped";"PayPal"
45001;"2024-02-23";3889;"Shipped";"PayPal"
45002;"2023-06-29";6893;"Processing";"PayPal"
45003;"2024-04-28";4844;"Shipped";"PayPal"
45004;"2024-09-11";9987;"Cancelled";"Cash"
45005;"2025-05-20";9495;"Shipped";"Debit Card"
45006;"2023-10-31";6292;"Cancelled";"Debit Card"
45007;"2023-12-26";2669;"Shipped";"Cash"
45008;"2024-09-10";4239;"Shipped";"Debit Card"
45009;"2024-08-13";5072;"Cancelled";"Cash"
45010;"2023-12-08";4167;"Returned";"Credit Card"
45011;"2024-02-07";638;"Shipped";"Debit Card"
45012;"2024-04-25";4563;"Shipped";"PayPal"
45013;"2024-04-10";2642;"Processing";"Credit Card"
45014;"2025-06-03";8233;"Shipped";"PayPal"
45015;"2025-04-10";8963;"Shipped";"Cash"
45016;"2025-06-01";5803;"Shipped";"Credit Card"
45017;"2024-03-01";4375;"Processing";"PayPal"
45018;"2025-02-02";7639;"Shipped";"Debit Card"
45019;"2023-07-12";3017;"Shipped";"Credit Card"
45020;"2024-02-28";3711;"Processing";"Debit Card"
45021;"2024-03-22";58;"Processing";"Debit Card"
45022;"2024-11-04";9846;"Shipped";"Cash"
45023;"2024-04-21";3238;"Shipped";"Credit Card"
45024;"2024-06-10";6517;"Shipped";"Cash"
45025;"2024-03-23";82;"Shipped";"Cash"
45026;"2025-04-22";5990;"Processing";"Debit Card"
45027;"2023-12-24";6508;"Processing";"Cash"
45028;"2024-08-06";1509;"Shipped";"Cash"
45029;"2024-05-20";5166;"Shipped";"Debit Card"
45030;"2025-05-28";8454;"Shipped";"Debit Card"
45031;"2023-08-10";3707;"Shipped";"PayPal"
45032;"2024-09-26";6236;"Shipped";"Cash"
45033;"2024-12-26";4115;"Shipped";"PayPal"
45034;"2024-01-29";2318;"Shipped";"Cash"
45035;"2024-05-10";4673;"Returned";"Cash"
45036;"2024-01-17";8861;"Shipped";"Debit Card"
45037;"2025-04-14";1271;"Shipped";"PayPal"
45038;"2023-08-15";9927;"Cancelled";"Credit Card"
45039;"2024-09-04";3815;"Shipped";"Credit Card"
45040;"2025-03-09";4020;"Shipped";"PayPal"
45041;"2024-03-10";4716;"Shipped";"PayPal"
45042;"2024-10-18";6647;"Shipped";"Debit Card"
45043;"2024-11-17";6840;"Shipped";"PayPal"
45044;"2023-08-05";2232;"Shipped";"PayPal"
45045;"2024-11-02";8633;"Shipped";"Debit Card"
45046;"2024-09-18";581;"Shipped";"Debit Card"
45047;"2023-08-26";3322;"Processing";"Credit Card"
45048;"2024-07-06";376;"Shipped";"PayPal"
45049;"2023-10-19";6082;"Shipped";"Credit Card"
45050;"2024-05-26";5578;"Shipped";"PayPal"
45051;"2023-08-07";3802;"Shipped";"Credit Card"
45052;"2024-01-16";6490;"Shipped";"PayPal"
45053;"2023-08-23";10000;"Cancelled";"Cash"
45054;"2025-04-10";729;"Shipped";"PayPal"
45055;"2023-11-26";4276;"Shipped";"Cash"
45056;"2023-09-16";6781;"Shipped";"Debit Card"
45057;"2023-09-03";2424;"Shipped";"Credit Card"
45058;"2025-01-18";6327;"Cancelled";"Debit Card"
45059;"2023-07-21";2377;"Processing";"Debit Card"
45060;"2025-05-24";6634;"Returned";"Credit Card"
45061;"2024-12-07";2248;"Shipped";"PayPal"
45062;"2024-05-08";6623;"Cancelled";"PayPal"
45063;"2025-01-15";9952;"Cancelled";"PayPal"
45064;"2025-04-28";5575;"Shipped";"Debit Card"
45065;"2023-09-21";7161;"Cancelled";"PayPal"
45066;"2025-05-15";5994;"Shipped";"Cash"
45067;"2024-01-29";5560;"Returned";"PayPal"
45068;"2023-06-24";1913;"Processing";"Cash"
45069;"2024-02-20";3809;"Processing";"Debit Card"
45070;"2024-02-15";2678;"Processing";"Debit Card"
45071;"2024-09-13";5579;"Shipped";"Debit Card"
45072;"2023-09-09";9887;"Shipped";"Debit Card"
45073;"2023-11-28";4532;"Shipped";"Cash"
45074;"2024-06-19";1738;"Shipped";"Debit Card"
45075;"2023-07-05";5698;"Shipped";"Cash"
45076;"2023-10-16";46;"Shipped";"Debit Card"
45077;"2023-07-18";7020;"Processing";"Cash"
45078;"2025-03-17";5892;"Shipped";"Debit Card"
45079;"2025-03-28";1942;"Cancelled";"Credit Card"
45080;"2024-11-13";6061;"Shipped";"Cash"
45081;"2023-09-30";8348;"Shipped";"Debit Card"
45082;"2024-04-08";962;"Shipped";"PayPal"
45083;"2023-08-17";945;"Processing";"Cash"
45084;"2023-11-28";7775;"Shipped";"Credit Card"
45085;"2024-12-07";9471;"Shipped";"PayPal"
45086;"2024-04-25";9578;"Returned";"Cash"
45087;"2025-04-15";3920;"Cancelled";"PayPal"
45088;"2023-10-10";9929;"Processing";"PayPal"
45089;"2024-08-08";6059;"Cancelled";"Credit Card"
45090;"2023-11-02";3839;"Shipped";"Cash"
45091;"2024-11-18";5560;"Shipped";"PayPal"
45092;"2024-08-18";2651;"Shipped";"Debit Card"
45093;"2023-08-22";8432;"Shipped";"Cash"
45094;"2024-06-30";3255;"Shipped";"Cash"
45095;"2024-10-07";6403;"Cancelled";"Cash"
45096;"2024-06-22";7628;"Shipped";"Credit Card"
45097;"2023-08-19";8692;"Shipped";"PayPal"
45098;"2023-10-19";6220;"Shipped";"PayPal"
45099;"2024-04-09";4393;"Shipped";"Cash"
45100;"2025-03-17";7720;"Shipped";"Debit Card"
45101;"2023-12-29";9622;"Shipped";"Credit Card"
45102;"2024-06-26";8719;"Shipped";"PayPal"
45103;"2024-08-30";5852;"Processing";"Debit Card"
45104;"2023-08-05";1809;"Processing";"PayPal"
45105;"2024-06-27";9403;"Shipped";"Debit Card"
45106;"2023-11-06";8176;"Processing";"Credit Card"
45107;"2025-04-08";9241;"Shipped";"PayPal"
45108;"2024-12-08";4395;"Shipped";"Cash"
45109;"2024-07-24";4669;"Shipped";"Debit Card"
45110;"2025-03-20";9347;"Cancelled";"Cash"
45111;"2025-01-10";5881;"Shipped";"Cash"
45112;"2024-05-24";676;"Shipped";"PayPal"
45113;"2025-03-01";3279;"Shipped";"Debit Card"
45114;"2024-08-28";2240;"Processing";"Cash"
45115;"2024-03-13";9244;"Returned";"Debit Card"
45116;"2025-01-23";429;"Shipped";"Cash"
45117;"2024-08-07";2132;"Shipped";"Debit Card"
45118;"2024-03-23";8690;"Processing";"Debit Card"
45119;"2023-11-09";3867;"Shipped";"PayPal"
45120;"2024-06-19";851;"Shipped";"Credit Card"
45121;"2024-11-15";2892;"Returned";"PayPal"
45122;"2024-12-31";9251;"Shipped";"Cash"
45123;"2024-09-09";2145;"Shipped";"Credit Card"
45124;"2024-11-14";8036;"Shipped";"Debit Card"
45125;"2024-08-12";6551;"Shipped";"PayPal"
45126;"2024-12-07";7104;"Shipped";"PayPal"
45127;"2025-05-09";9974;"Shipped";"Credit Card"
45128;"2024-10-25";8681;"Shipped";"PayPal"
45129;"2023-10-03";8596;"Shipped";"Credit Card"
45130;"2024-12-02";5343;"Shipped";"PayPal"
45131;"2025-02-17";8595;"Shipped";"Cash"
45132;"2024-04-23";3658;"Processing";"Debit Card"
45133;"2025-06-18";9994;"Shipped";"PayPal"
45134;"2023-10-20";184;"Shipped";"PayPal"
45135;"2024-06-14";6421;"Processing";"PayPal"
45136;"2025-01-17";1517;"Shipped";"Credit Card"
45137;"2025-04-17";7463;"Shipped";"Credit Card"
45138;"2024-10-03";4157;"Shipped";"Cash"
45139;"2025-02-21";9901;"Cancelled";"Credit Card"
45140;"2024-01-19";5086;"Processing";"PayPal"
45141;"2024-10-26";3694;"Processing";"PayPal"
45142;"2025-05-18";9742;"Shipped";"PayPal"
45143;"2024-10-25";4411;"Shipped";"PayPal"
45144;"2023-10-09";2792;"Cancelled";"PayPal"
45145;"2024-03-12";996;"Returned";"Debit Card"
45146;"2023-09-04";2857;"Processing";"Credit Card"
45147;"2024-06-09";8844;"Shipped";"Debit Card"
45148;"2024-05-15";7074;"Processing";"Cash"
45149;"2024-01-01";9085;"Shipped";"Cash"
45150;"2023-07-10";6180;"Shipped";"PayPal"
45151;"2025-02-06";2003;"Shipped";"Cash"
45152;"2023-09-11";9257;"Shipped";"Credit Card"
45153;"2024-08-26";8361;"Cancelled";"Debit Card"
45154;"2025-02-10";171;"Shipped";"Credit Card"
45155;"2023-08-31";3690;"Shipped";"Credit Card"
45156;"2025-03-28";739;"Shipped";"PayPal"
45157;"2025-05-18";3563;"Shipped";"Cash"
45158;"2023-09-23";1318;"Processing";"Debit Card"
45159;"2024-03-26";7826;"Shipped";"PayPal"
45160;"2025-02-21";1288;"Shipped";"Debit Card"
45161;"2024-01-01";6082;"Shipped";"Cash"
45162;"2023-11-08";4037;"Processing";"Debit Card"
45163;"2024-07-08";4537;"Shipped";"PayPal"
45164;"2023-08-07";8850;"Processing";"Credit Card"
45165;"2024-05-28";4204;"Shipped";"Cash"
45166;"2025-06-14";8124;"Processing";"Cash"
45167;"2025-04-18";5335;"Shipped";"PayPal"
45168;"2024-03-09";7925;"Shipped";"Debit Card"
45169;"2024-12-02";3202;"Cancelled";"PayPal"
45170;"2023-09-18";8768;"Cancelled";"Cash"
45171;"2025-01-03";8492;"Shipped";"Credit Card"
45172;"2024-07-17";1893;"Shipped";"PayPal"
45173;"2024-07-04";5482;"Shipped";"Cash"
45174;"2025-03-24";224;"Shipped";"Cash"
45175;"2023-09-24";6721;"Processing";"Cash"
45176;"2023-10-23";7655;"Shipped";"Credit Card"
45177;"2025-05-02";3649;"Shipped";"Credit Card"
45178;"2023-12-16";2742;"Shipped";"Cash"
45179;"2024-06-09";7153;"Shipped";"Cash"
45180;"2024-10-22";5228;"Cancelled";"PayPal"
45181;"2025-01-26";5512;"Processing";"Debit Card"
45182;"2023-10-21";6220;"Shipped";"Credit Card"
45183;"2024-02-03";2298;"Shipped";"Debit Card"
45184;"2025-03-18";4337;"Processing";"PayPal"
45185;"2025-03-08";7394;"Shipped";"Credit Card"
45186;"2024-01-08";9892;"Returned";"Cash"
45187;"2024-05-04";3335;"Processing";"PayPal"
45188;"2024-07-26";2063;"Shipped";"Cash"
45189;"2025-03-04";8857;"Shipped";"PayPal"
45190;"2025-01-05";8688;"Processing";"Credit Card"
45191;"2025-01-19";1465;"Shipped";"Cash"
45192;"2025-04-03";3706;"Shipped";"Debit Card"
45193;"2024-01-20";6913;"Shipped";"Credit Card"
45194;"2024-06-20";436;"Shipped";"PayPal"
45195;"2024-08-19";4397;"Processing";"Credit Card"
45196;"2024-11-22";7097;"Cancelled";"Credit Card"
45197;"2024-08-08";1698;"Returned";"Credit Card"
45198;"2023-07-20";8130;"Shipped";"PayPal"
45199;"2024-06-15";8095;"Shipped";"Cash"
45200;"2024-09-20";7123;"Shipped";"Debit Card"
45201;"2024-08-02";9239;"Shipped";"PayPal"
45202;"2023-06-26";9282;"Cancelled";"PayPal"
45203;"2024-09-19";1419;"Processing";"Cash"
45204;"2024-10-19";3049;"Shipped";"Credit Card"
45205;"2025-03-08";8762;"Shipped";"Credit Card"
45206;"2023-07-29";7161;"Shipped";"Credit Card"
45207;"2024-01-28";8221;"Shipped";"Credit Card"
45208;"2023-09-01";7644;"Shipped";"Credit Card"
45209;"2023-08-27";641;"Processing";"Cash"
45210;"2024-10-07";7202;"Cancelled";"PayPal"
45211;"2023-09-01";6419;"Processing";"Debit Card"
45212;"2023-08-19";6488;"Processing";"Debit Card"
45213;"2024-06-28";4776;"Shipped";"Debit Card"
45214;"2024-10-11";1986;"Shipped";"PayPal"
45215;"2024-08-02";4817;"Shipped";"Credit Card"
45216;"2024-04-22";4168;"Shipped";"Credit Card"
45217;"2023-12-05";2030;"Shipped";"Cash"
45218;"2025-01-24";7313;"Shipped";"Cash"
45219;"2023-06-30";7206;"Shipped";"Credit Card"
45220;"2024-06-10";8666;"Shipped";"PayPal"
45221;"2025-04-02";5117;"Shipped";"Cash"
45222;"2023-08-05";171;"Shipped";"Debit Card"
45223;"2025-06-13";3245;"Shipped";"Debit Card"
45224;"2023-09-15";2472;"Shipped";"Debit Card"
45225;"2024-02-18";7032;"Cancelled";"Debit Card"
45226;"2025-01-05";5976;"Processing";"Credit Card"
45227;"2025-04-14";1246;"Shipped";"Credit Card"
45228;"2024-07-17";7770;"Processing";"Debit Card"
45229;"2024-04-23";8990;"Cancelled";"Debit Card"
45230;"2023-08-26";6020;"Shipped";"Debit Card"
45231;"2025-01-15";5568;"Shipped";"Credit Card"
45232;"2024-08-21";322;"Shipped";"Debit Card"
45233;"2023-11-06";3935;"Cancelled";"Debit Card"
45234;"2024-06-17";7320;"Shipped";"Credit Card"
45235;"2024-10-12";3896;"Shipped";"Credit Card"
45236;"2024-06-15";9261;"Shipped";"Debit Card"
45237;"2023-08-03";7164;"Shipped";"PayPal"
45238;"2023-11-07";8516;"Shipped";"Credit Card"
45239;"2023-07-05";6556;"Shipped";"PayPal"
45240;"2024-12-22";3333;"Shipped";"Credit Card"
45241;"2023-07-14";5339;"Shipped";"Debit Card"
45242;"2024-04-26";2668;"Cancelled";"Debit Card"
45243;"2024-11-26";8837;"Shipped";"PayPal"
45244;"2023-06-27";3845;"Shipped";"Cash"
45245;"2024-05-17";9904;"Shipped";"Credit Card"
45246;"2025-04-03";9033;"Shipped";"Cash"
45247;"2023-10-12";8495;"Processing";"Cash"
45248;"2024-02-24";3262;"Shipped";"Debit Card"
45249;"2023-08-17";3761;"Shipped";"Cash"
45250;"2024-09-12";5080;"Shipped";"PayPal"
45251;"2025-03-01";7003;"Processing";"Credit Card"
45252;"2024-10-17";336;"Cancelled";"Cash"
45253;"2024-01-22";1879;"Returned";"PayPal"
45254;"2024-08-12";1853;"Shipped";"Credit Card"
45255;"2024-12-07";4756;"Shipped";"Cash"
45256;"2024-08-23";2001;"Shipped";"Credit Card"
45257;"2024-08-29";5239;"Shipped";"Credit Card"
45258;"2024-08-09";7789;"Shipped";"Credit Card"
45259;"2024-10-14";2130;"Shipped";"Debit Card"
45260;"2023-08-27";5133;"Cancelled";"Cash"
45261;"2023-09-03";969;"Shipped";"Cash"
45262;"2023-11-05";2526;"Shipped";"PayPal"
45263;"2024-04-03";2347;"Shipped";"Debit Card"
45264;"2025-01-10";750;"Shipped";"Cash"
45265;"2023-12-01";9492;"Shipped";"PayPal"
45266;"2024-05-08";8496;"Shipped";"Debit Card"
45267;"2023-12-27";2916;"Shipped";"PayPal"
45268;"2024-04-06";5957;"Shipped";"Credit Card"
45269;"2024-07-04";3345;"Shipped";"Debit Card"
45270;"2023-08-19";7580;"Shipped";"PayPal"
45271;"2024-02-28";8228;"Shipped";"Credit Card"
45272;"2024-04-23";3550;"Processing";"Cash"
45273;"2025-04-29";5622;"Shipped";"Credit Card"
45274;"2024-10-19";6726;"Shipped";"PayPal"
45275;"2023-12-25";1434;"Shipped";"Debit Card"
45276;"2023-10-22";81;"Shipped";"PayPal"
45277;"2024-09-01";9695;"Shipped";"Debit Card"
45278;"2024-04-12";5506;"Shipped";"Cash"
45279;"2025-04-09";3512;"Shipped";"Debit Card"
45280;"2024-11-06";6179;"Processing";"Credit Card"
45281;"2024-01-29";2943;"Processing";"PayPal"
45282;"2023-10-16";8987;"Shipped";"PayPal"
45283;"2024-09-01";9923;"Shipped";"Cash"
45284;"2023-09-04";8376;"Shipped";"Cash"
45285;"2024-01-26";4654;"Shipped";"Credit Card"
45286;"2025-02-10";9364;"Shipped";"Debit Card"
45287;"2023-08-13";2043;"Returned";"Cash"
45288;"2023-08-01";1288;"Shipped";"Debit Card"
45289;"2023-11-10";3561;"Processing";"PayPal"
45290;"2025-03-05";7794;"Shipped";"Cash"
45291;"2024-02-24";282;"Shipped";"Debit Card"
45292;"2024-09-21";4711;"Shipped";"Credit Card"
45293;"2024-09-12";7774;"Shipped";"Cash"
45294;"2024-02-14";8609;"Shipped";"PayPal"
45295;"2025-06-12";317;"Shipped";"Credit Card"
45296;"2024-12-23";2964;"Shipped";"Debit Card"
45297;"2024-03-12";1092;"Shipped";"Debit Card"
45298;"2024-06-13";5079;"Shipped";"Cash"
45299;"2023-11-18";3886;"Cancelled";"Credit Card"
45300;"2023-09-16";5600;"Shipped";"Debit Card"
45301;"2025-03-24";677;"Shipped";"PayPal"
45302;"2024-09-09";1125;"Processing";"Cash"
45303;"2024-03-19";1114;"Shipped";"Credit Card"
45304;"2024-04-16";1973;"Shipped";"Credit Card"
45305;"2025-03-03";7768;"Shipped";"Debit Card"
45306;"2023-08-28";4223;"Shipped";"Credit Card"
45307;"2023-07-18";4715;"Returned";"Cash"
45308;"2024-06-22";4930;"Shipped";"PayPal"
45309;"2024-01-01";9615;"Processing";"Cash"
45310;"2024-10-29";7662;"Shipped";"Cash"
45311;"2025-01-11";7144;"Shipped";"Cash"
45312;"2023-10-05";8948;"Cancelled";"Debit Card"
45313;"2025-04-21";4872;"Processing";"Credit Card"
45314;"2024-07-15";3837;"Returned";"PayPal"
45315;"2024-01-12";7310;"Shipped";"PayPal"
45316;"2025-02-01";7382;"Shipped";"PayPal"
45317;"2024-04-20";4475;"Shipped";"PayPal"
45318;"2024-08-04";8684;"Processing";"Cash"
45319;"2024-06-21";684;"Processing";"Debit Card"
45320;"2025-03-26";1976;"Shipped";"Credit Card"
45321;"2024-06-24";304;"Shipped";"Cash"
45322;"2024-08-27";1953;"Shipped";"Debit Card"
45323;"2025-05-18";3570;"Shipped";"PayPal"
45324;"2025-03-05";7910;"Shipped";"Credit Card"
45325;"2024-02-10";4005;"Cancelled";"Debit Card"
45326;"2024-11-09";6066;"Shipped";"Credit Card"
45327;"2025-03-21";9453;"Shipped";"PayPal"
45328;"2024-09-12";7398;"Returned";"Debit Card"
45329;"2024-09-06";1031;"Returned";"Credit Card"
45330;"2024-09-08";5827;"Shipped";"Cash"
45331;"2025-04-22";4352;"Shipped";"Cash"
45332;"2024-12-26";9387;"Shipped";"Debit Card"
45333;"2024-05-05";7720;"Shipped";"Cash"
45334;"2023-08-13";8426;"Shipped";"Debit Card"
45335;"2024-04-28";1719;"Shipped";"Credit Card"
45336;"2024-07-20";493;"Shipped";"PayPal"
45337;"2024-11-30";2015;"Shipped";"Debit Card"
45338;"2025-01-31";8030;"Shipped";"Debit Card"
45339;"2023-10-08";7535;"Shipped";"Debit Card"
45340;"2025-04-22";8537;"Processing";"PayPal"
45341;"2024-09-06";5887;"Shipped";"Credit Card"
45342;"2023-10-14";7628;"Shipped";"Debit Card"
45343;"2025-05-09";8457;"Processing";"Cash"
45344;"2024-03-19";1673;"Processing";"PayPal"
45345;"2023-08-18";3648;"Shipped";"PayPal"
45346;"2024-10-30";6389;"Returned";"PayPal"
45347;"2024-05-16";8621;"Processing";"PayPal"
45348;"2025-02-15";3163;"Cancelled";"Debit Card"
45349;"2025-01-08";2911;"Shipped";"Debit Card"
45350;"2023-07-22";8646;"Shipped";"Debit Card"
45351;"2024-02-21";8541;"Shipped";"Credit Card"
45352;"2025-02-25";8614;"Shipped";"Debit Card"
45353;"2023-09-07";6634;"Shipped";"PayPal"
45354;"2023-10-29";582;"Processing";"Credit Card"
45355;"2025-02-11";2663;"Shipped";"Cash"
45356;"2024-09-06";5353;"Returned";"PayPal"
45357;"2023-09-23";4259;"Shipped";"Cash"
45358;"2023-10-17";6924;"Shipped";"Cash"
45359;"2025-02-11";6829;"Shipped";"Credit Card"
45360;"2024-04-26";9222;"Cancelled";"Credit Card"
45361;"2024-04-13";1325;"Shipped";"Debit Card"
45362;"2025-02-28";101;"Shipped";"Cash"
45363;"2025-01-08";416;"Shipped";"Credit Card"
45364;"2024-05-19";5060;"Shipped";"Cash"
45365;"2024-11-09";9576;"Shipped";"Credit Card"
45366;"2024-02-21";1044;"Cancelled";"Credit Card"
45367;"2023-11-18";1747;"Shipped";"PayPal"
45368;"2025-03-06";4492;"Shipped";"Cash"
45369;"2023-11-21";7658;"Processing";"Cash"
45370;"2024-03-10";4444;"Shipped";"Credit Card"
45371;"2023-06-23";9481;"Shipped";"PayPal"
45372;"2023-12-13";4861;"Shipped";"Debit Card"
45373;"2024-12-26";4171;"Processing";"Credit Card"
45374;"2024-08-07";4149;"Shipped";"PayPal"
45375;"2024-01-19";7454;"Shipped";"PayPal"
45376;"2025-04-15";6210;"Shipped";"Cash"
45377;"2024-06-20";38;"Cancelled";"Cash"
45378;"2025-02-28";8958;"Shipped";"PayPal"
45379;"2024-11-29";4807;"Shipped";"Cash"
45380;"2024-11-11";4844;"Shipped";"Debit Card"
45381;"2023-12-21";116;"Cancelled";"Debit Card"
45382;"2023-12-18";7765;"Shipped";"Credit Card"
45383;"2025-01-15";279;"Shipped";"Credit Card"
45384;"2024-01-08";454;"Cancelled";"Credit Card"
45385;"2024-08-29";3214;"Shipped";"Credit Card"
45386;"2023-09-10";4704;"Cancelled";"PayPal"
45387;"2024-08-28";4465;"Shipped";"PayPal"
45388;"2024-05-02";301;"Cancelled";"Credit Card"
45389;"2024-01-16";8909;"Shipped";"Credit Card"
45390;"2024-06-18";6043;"Processing";"Cash"
45391;"2025-06-13";5067;"Shipped";"Debit Card"
45392;"2024-08-25";9568;"Shipped";"PayPal"
45393;"2024-02-28";195;"Shipped";"Debit Card"
45394;"2023-10-06";1329;"Shipped";"PayPal"
45395;"2024-09-12";6394;"Shipped";"PayPal"
45396;"2023-11-30";4354;"Shipped";"Credit Card"
45397;"2024-06-20";7134;"Shipped";"PayPal"
45398;"2024-03-30";7389;"Shipped";"Cash"
45399;"2024-04-02";1558;"Shipped";"PayPal"
45400;"2024-01-26";5977;"Shipped";"PayPal"
45401;"2025-01-03";7530;"Processing";"Cash"
45402;"2024-04-13";3125;"Processing";"Credit Card"
45403;"2024-01-22";4883;"Shipped";"Credit Card"
45404;"2024-02-05";7120;"Processing";"Cash"
45405;"2024-05-29";8721;"Processing";"Debit Card"
45406;"2024-01-02";8690;"Shipped";"Cash"
45407;"2023-10-08";6783;"Processing";"Debit Card"
45408;"2024-03-21";6299;"Shipped";"Credit Card"
45409;"2024-05-04";7147;"Shipped";"Cash"
45410;"2024-08-19";1811;"Shipped";"Credit Card"
45411;"2024-10-15";7915;"Cancelled";"Debit Card"
45412;"2025-04-25";2846;"Shipped";"Cash"
45413;"2025-06-03";2126;"Shipped";"Credit Card"
45414;"2023-10-28";7342;"Shipped";"Debit Card"
45415;"2024-07-23";320;"Shipped";"Cash"
45416;"2025-04-23";8087;"Shipped";"Credit Card"
45417;"2023-06-26";3364;"Processing";"Credit Card"
45418;"2025-04-04";3387;"Shipped";"Credit Card"
45419;"2025-04-30";3339;"Cancelled";"Cash"
45420;"2024-01-08";8178;"Shipped";"Debit Card"
45421;"2023-11-13";8437;"Shipped";"PayPal"
45422;"2023-10-20";6735;"Processing";"Cash"
45423;"2025-01-19";7259;"Processing";"Cash"
45424;"2023-11-02";870;"Shipped";"Cash"
45425;"2023-12-22";1460;"Shipped";"PayPal"
45426;"2025-05-30";6785;"Shipped";"Cash"
45427;"2025-01-10";4110;"Shipped";"Debit Card"
45428;"2023-10-15";7043;"Shipped";"Cash"
45429;"2024-01-19";6430;"Shipped";"PayPal"
45430;"2024-04-05";8863;"Cancelled";"PayPal"
45431;"2024-09-11";686;"Cancelled";"PayPal"
45432;"2024-07-22";5028;"Shipped";"Cash"
45433;"2025-05-10";1975;"Shipped";"Debit Card"
45434;"2025-03-26";7595;"Shipped";"Cash"
45435;"2023-10-20";9204;"Shipped";"Debit Card"
45436;"2023-12-09";9577;"Cancelled";"PayPal"
45437;"2025-05-11";4139;"Shipped";"Cash"
45438;"2024-01-17";9103;"Shipped";"Debit Card"
45439;"2024-04-24";1318;"Shipped";"Cash"
45440;"2024-04-27";5465;"Shipped";"Cash"
45441;"2024-09-21";5116;"Shipped";"Debit Card"
45442;"2023-07-11";7410;"Shipped";"Credit Card"
45443;"2024-12-18";567;"Shipped";"Cash"
45444;"2024-08-23";7896;"Shipped";"Debit Card"
45445;"2024-11-11";9658;"Processing";"Cash"
45446;"2024-01-29";9400;"Shipped";"Credit Card"
45447;"2024-01-30";7298;"Shipped";"Cash"
45448;"2023-12-03";2466;"Shipped";"Cash"
45449;"2023-08-18";4145;"Cancelled";"Credit Card"
45450;"2025-01-08";4349;"Shipped";"Cash"
45451;"2024-12-11";3927;"Shipped";"Debit Card"
45452;"2023-09-29";7560;"Shipped";"Cash"
45453;"2024-12-08";4011;"Cancelled";"Debit Card"
45454;"2023-06-30";2878;"Shipped";"PayPal"
45455;"2024-12-23";1401;"Cancelled";"Cash"
45456;"2025-04-24";6708;"Processing";"Cash"
45457;"2024-11-25";9761;"Shipped";"Debit Card"
45458;"2023-10-31";741;"Shipped";"Debit Card"
45459;"2023-09-16";6331;"Shipped";"Debit Card"
45460;"2023-07-22";8892;"Processing";"PayPal"
45461;"2024-12-19";703;"Shipped";"PayPal"
45462;"2024-06-25";6256;"Shipped";"PayPal"
45463;"2024-05-06";4389;"Shipped";"Cash"
